id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,fdr
Q16610,J10_PNEUMOBACT,Bacterial pneumoniae,ECM1,Inverse variance weighted (multiplicative random effects),24,0.0120486266166388,0.0148936300120284,0.418527507458661,0.914605207599282
Q16619,J10_PNEUMOBACT,Bacterial pneumoniae,CTF1,Inverse variance weighted (multiplicative random effects),6,-0.121797183426422,0.0650206091423291,0.0610395444557774,0.546884663484354
Q16620,J10_PNEUMOBACT,Bacterial pneumoniae,NTRK2,Inverse variance weighted (multiplicative random effects),14,-0.0482245198046428,0.0633312021805155,0.446379131834531,0.915598482802494
Q16621,J10_PNEUMOBACT,Bacterial pneumoniae,NFE2,Inverse variance weighted (multiplicative random effects),6,0.0671346167545067,0.0882634043379144,0.446886059536339,0.915598482802494
Q16625,J10_PNEUMOBACT,Bacterial pneumoniae,OCLN,Inverse variance weighted (multiplicative random effects),3,-0.00903376432288182,0.14466442338546,0.950207389907277,0.994052641168189
Q16627,J10_PNEUMOBACT,Bacterial pneumoniae,CCL14,Inverse variance weighted (multiplicative random effects),22,-0.00904610384255769,0.0166469830129905,0.586848914755005,0.956766472595704
Q16643,J10_PNEUMOBACT,Bacterial pneumoniae,DBN1,Inverse variance weighted (multiplicative random effects),3,0.0196680291972669,0.163312030804672,0.904140775213135,0.991408010221534
Q16651,J10_PNEUMOBACT,Bacterial pneumoniae,PRSS8,Inverse variance weighted (multiplicative random effects),23,0.0315200769474958,0.0498528472269539,0.52721547951945,0.937802836050007
Q16653,J10_PNEUMOBACT,Bacterial pneumoniae,MOG,Inverse variance weighted (multiplicative random effects),12,-0.0233813801079975,0.0429331630794581,0.586028983305858,0.956766472595704
Q16663,J10_PNEUMOBACT,Bacterial pneumoniae,CCL15,Inverse variance weighted (multiplicative random effects),24,-0.0116661253693049,0.0191857786232854,0.543146960728605,0.946278134441443
Q16674,J10_PNEUMOBACT,Bacterial pneumoniae,MIA,Inverse variance weighted (multiplicative random effects),27,-0.0112038008026435,0.016844688579358,0.505971407158654,0.936479549622861
Q16698,J10_PNEUMOBACT,Bacterial pneumoniae,DECR1,Inverse variance weighted (multiplicative random effects),7,-0.0461998986718749,0.040334424929997,0.252034789641606,0.814593327157362
Q16719,J10_PNEUMOBACT,Bacterial pneumoniae,KYNU,Inverse variance weighted (multiplicative random effects),15,0.0285535391291632,0.0306958656676986,0.352263412098313,0.893989599740328
Q16740,J10_PNEUMOBACT,Bacterial pneumoniae,CLPP,Inverse variance weighted (multiplicative random effects),7,0.0409729860820522,0.067470859860068,0.543672166828552,0.946278134441443
Q16762,J10_PNEUMOBACT,Bacterial pneumoniae,TST,Inverse variance weighted (multiplicative random effects),7,0.0078515271746643,0.0654194189958109,0.904468654831926,0.991408010221534
Q16769,J10_PNEUMOBACT,Bacterial pneumoniae,QPCT,Inverse variance weighted (multiplicative random effects),31,-0.0306021076690099,0.0125896676832665,0.0150683571061533,0.292511177858923
Q16772,J10_PNEUMOBACT,Bacterial pneumoniae,GSTA3,Inverse variance weighted (multiplicative random effects),13,-0.00730374820953802,0.0366074446712212,0.841859614227416,0.987360662705468
Q16773,J10_PNEUMOBACT,Bacterial pneumoniae,KYAT1,Inverse variance weighted (multiplicative random effects),13,0.0549716479665962,0.065329500297733,0.400094685094463,0.914605207599282
Q16775,J10_PNEUMOBACT,Bacterial pneumoniae,HAGH,Inverse variance weighted (multiplicative random effects),3,-0.114388782302623,0.140981834010301,0.417151789995906,0.914605207599282
Q16790,J10_PNEUMOBACT,Bacterial pneumoniae,CA9,Inverse variance weighted (multiplicative random effects),17,-0.103703269645147,0.0445456671692481,0.0199109635497054,0.335208384251199
Q16819,J10_PNEUMOBACT,Bacterial pneumoniae,MEP1A,Inverse variance weighted (multiplicative random effects),45,0.00866867783314318,0.017180418179987,0.613862756648721,0.959714546483167
Q16820,J10_PNEUMOBACT,Bacterial pneumoniae,MEP1B,Inverse variance weighted (multiplicative random effects),64,0.0184895562316095,0.0110745295313692,0.0950070809938761,0.613900010552166
Q16836,J10_PNEUMOBACT,Bacterial pneumoniae,HADH,Inverse variance weighted (multiplicative random effects),5,0.0448126382283118,0.106435238256729,0.673731735654836,0.97303717632421
Q16853,J10_PNEUMOBACT,Bacterial pneumoniae,AOC3,Inverse variance weighted (multiplicative random effects),38,0.0119308812376103,0.0178292458864497,0.503384008421926,0.936479549622861
Q16881,J10_PNEUMOBACT,Bacterial pneumoniae,TXNRD1,Inverse variance weighted (multiplicative random effects),8,0.0933746855625573,0.0821772539200495,0.255847974750778,0.817015249817418
Q16891,J10_PNEUMOBACT,Bacterial pneumoniae,IMMT,Inverse variance weighted (multiplicative random effects),3,-0.0097694748938044,0.115310086234797,0.932481207303702,0.99210620757841
Q17R60,J10_PNEUMOBACT,Bacterial pneumoniae,IMPG1,Inverse variance weighted (multiplicative random effects),3,-0.0485106736427473,0.0421138040391582,0.249364288117395,0.811534072946758
Q17RW2,J10_PNEUMOBACT,Bacterial pneumoniae,COL24A1,Inverse variance weighted (multiplicative random effects),10,-0.0467718806507847,0.0260533271195937,0.0726160465707291,0.572794035767329
Q24JP5,J10_PNEUMOBACT,Bacterial pneumoniae,TMEM132A,Inverse variance weighted (multiplicative random effects),20,-0.0324397513109942,0.0133272730993145,0.0149293780259833,0.292511177858923
Q29980_Q29983,J10_PNEUMOBACT,Bacterial pneumoniae,MICB,Inverse variance weighted (multiplicative random effects),55,-0.00763753618096847,0.0126465704040329,0.545895812147771,0.946761310566627
Q2L4Q9,J10_PNEUMOBACT,Bacterial pneumoniae,PRSS53,Inverse variance weighted (multiplicative random effects),68,0.0371733092049948,0.0122893562882967,0.00248766514902157,0.101948203236754
Q2M296,J10_PNEUMOBACT,Bacterial pneumoniae,MTHFSD,Inverse variance weighted (multiplicative random effects),17,0.0559178476001494,0.0402123947864821,0.164358139189281,0.751194604656791
Q2MKA7,J10_PNEUMOBACT,Bacterial pneumoniae,RSPO1,Inverse variance weighted (multiplicative random effects),20,0.011671118001762,0.0405878613182303,0.773689742844467,0.987360662705468
Q2TAL6,J10_PNEUMOBACT,Bacterial pneumoniae,VWC2,Inverse variance weighted (multiplicative random effects),29,0.00684458618097826,0.0195011228819041,0.725600195440045,0.978350181976182
Q2UY09,J10_PNEUMOBACT,Bacterial pneumoniae,COL28A1,Inverse variance weighted (multiplicative random effects),45,0.00770286184031612,0.0145714971567497,0.597065416294105,0.957005067361193
Q2VWP7,J10_PNEUMOBACT,Bacterial pneumoniae,PRTG,Inverse variance weighted (multiplicative random effects),37,-0.0012461010907015,0.0197020274578035,0.949569537777754,0.994052641168189
Q2WEN9,J10_PNEUMOBACT,Bacterial pneumoniae,CEACAM16,Inverse variance weighted (multiplicative random effects),36,0.0223207111210351,0.0288499795045638,0.439118840856207,0.914605207599282
Q32MZ4,J10_PNEUMOBACT,Bacterial pneumoniae,LRRFIP1,Inverse variance weighted (multiplicative random effects),6,0.174329551588763,0.0545174942879802,0.00138537475404635,0.0712984728070833
Q3KPI0,J10_PNEUMOBACT,Bacterial pneumoniae,CEACAM21,Inverse variance weighted (multiplicative random effects),37,0.00818664646678188,0.0113246194788384,0.469737034957147,0.923618363691569
Q495A1,J10_PNEUMOBACT,Bacterial pneumoniae,TIGIT,Inverse variance weighted (multiplicative random effects),3,0.267553549789713,0.0797189524345269,0.000790185275644585,0.051431765147102
Q496F6,J10_PNEUMOBACT,Bacterial pneumoniae,CD300E,Inverse variance weighted (multiplicative random effects),33,0.0275731725254066,0.0265690724651341,0.299366872778141,0.851708221126899
Q49AH0,J10_PNEUMOBACT,Bacterial pneumoniae,CDNF,Inverse variance weighted (multiplicative random effects),10,-0.0312915045356129,0.0201497110231804,0.120434952160494,0.673290628483465
Q4KMG0,J10_PNEUMOBACT,Bacterial pneumoniae,CDON,Inverse variance weighted (multiplicative random effects),15,-0.0530073204735224,0.0454225966635242,0.243217925263288,0.809020547201274
Q4VCS5,J10_PNEUMOBACT,Bacterial pneumoniae,AMOT,Inverse variance weighted (multiplicative random effects),11,0.0913712232501893,0.0721818948994196,0.205567923308443,0.785702615339522
Q4ZHG4,J10_PNEUMOBACT,Bacterial pneumoniae,FNDC1,Inverse variance weighted (multiplicative random effects),24,0.00390140822457621,0.0223103439478586,0.861181840661577,0.990831401770835
Q53FA7,J10_PNEUMOBACT,Bacterial pneumoniae,TP53I3,Inverse variance weighted (multiplicative random effects),16,0.0229345884654905,0.0243240976732995,0.345744741212122,0.888656344137544
Q53GL0,J10_PNEUMOBACT,Bacterial pneumoniae,PLEKHO1,Inverse variance weighted (multiplicative random effects),6,0.113676800779848,0.0772712150416592,0.141253170259546,0.728655631199012
Q53H47,J10_PNEUMOBACT,Bacterial pneumoniae,SETMAR,Inverse variance weighted (multiplicative random effects),9,0.113535356912857,0.0401345634332948,0.00467130534166185,0.143577760015246
Q53H82,J10_PNEUMOBACT,Bacterial pneumoniae,LACTB2,Inverse variance weighted (multiplicative random effects),9,0.069414699568034,0.0491896658056332,0.158196178473542,0.745858425683426
Q53T59,J10_PNEUMOBACT,Bacterial pneumoniae,HS1BP3,Inverse variance weighted (multiplicative random effects),10,0.00725622484683277,0.0558628620459252,0.896650656154781,0.991408010221534
Q58EX2,J10_PNEUMOBACT,Bacterial pneumoniae,SDK2,Inverse variance weighted (multiplicative random effects),20,0.0541567237582499,0.0240682151322477,0.0244404019495714,0.362997379291286
Q58F21,J10_PNEUMOBACT,Bacterial pneumoniae,BRDT,Inverse variance weighted (multiplicative random effects),10,3.17630782034655e-05,0.0449583874544994,0.999436295004587,0.999908392499789
Q5F1R6,J10_PNEUMOBACT,Bacterial pneumoniae,DNAJC21,Inverse variance weighted (multiplicative random effects),6,0.0535647171285134,0.0738719134822283,0.468389084535947,0.923618363691569
Q5FWE3,J10_PNEUMOBACT,Bacterial pneumoniae,PRRT3,Inverse variance weighted (multiplicative random effects),15,-0.0729680595119422,0.0422095027152799,0.0838607134337689,0.591031079073028
Q5GAN6,J10_PNEUMOBACT,Bacterial pneumoniae,RNASE10,Inverse variance weighted (multiplicative random effects),19,-0.00102987263719636,0.0132523137802629,0.938056618407319,0.993738294176829
Q5JS37,J10_PNEUMOBACT,Bacterial pneumoniae,NHLRC3,Inverse variance weighted (multiplicative random effects),22,-0.0332549547814755,0.0320788129188377,0.299892413129754,0.851940834731895
Q5JSP0,J10_PNEUMOBACT,Bacterial pneumoniae,FGD3,Inverse variance weighted (multiplicative random effects),4,0.152000452540069,0.0794614988613869,0.0557631899396653,0.52289804803593
Q5JTD0,J10_PNEUMOBACT,Bacterial pneumoniae,TJAP1,Inverse variance weighted (multiplicative random effects),7,0.0899427234306915,0.0484474500318526,0.06338222765128,0.551651671354848
Q5JTV8,J10_PNEUMOBACT,Bacterial pneumoniae,TOR1AIP1,Inverse variance weighted (multiplicative random effects),36,-0.00524283496551919,0.0153130287431288,0.732066894191791,0.979810469735302
Q5KU26,J10_PNEUMOBACT,Bacterial pneumoniae,COLEC12,Inverse variance weighted (multiplicative random effects),18,0.0407686560852086,0.0295227715939309,0.167302827155237,0.75559419692763
Q5QGZ9,J10_PNEUMOBACT,Bacterial pneumoniae,CLEC12A,Inverse variance weighted (multiplicative random effects),12,0.0101533022363527,0.020276209259286,0.616547410043325,0.959714546483167
Q5R372,J10_PNEUMOBACT,Bacterial pneumoniae,RABGAP1L,Inverse variance weighted (multiplicative random effects),5,-0.0607493834828267,0.155147245367755,0.695383690401359,0.97754846764246
Q5SW96,J10_PNEUMOBACT,Bacterial pneumoniae,LDLRAP1,Inverse variance weighted (multiplicative random effects),8,0.00634235549139824,0.0604099088253477,0.916384805511295,0.991408010221534
Q5T2D2,J10_PNEUMOBACT,Bacterial pneumoniae,TREML2,Inverse variance weighted (multiplicative random effects),27,0.022998461464119,0.0247025864552321,0.351846162359474,0.893989599740328
Q5T2W1,J10_PNEUMOBACT,Bacterial pneumoniae,PDZK1,Inverse variance weighted (multiplicative random effects),6,-0.00940774768939422,0.0438008487723473,0.829935261789642,0.987360662705468
Q5T5Y3,J10_PNEUMOBACT,Bacterial pneumoniae,CAMSAP1,Inverse variance weighted (multiplicative random effects),4,0.119319756992304,0.0748083245834175,0.110710803099769,0.657001115098402
Q5TBC7,J10_PNEUMOBACT,Bacterial pneumoniae,BCL2L15,Inverse variance weighted (multiplicative random effects),9,0.0489676373177698,0.0485758406697854,0.313422937600694,0.86376707460814
Q5TDH0,J10_PNEUMOBACT,Bacterial pneumoniae,DDI2,Inverse variance weighted (multiplicative random effects),3,-0.0205768493844303,0.219481478404275,0.925306083139,0.991408010221534
Q5VIR6,J10_PNEUMOBACT,Bacterial pneumoniae,VPS53,Inverse variance weighted (multiplicative random effects),6,0.0101903014042481,0.105126594750079,0.922779109488023,0.991408010221534
Q5VT99,J10_PNEUMOBACT,Bacterial pneumoniae,LRRC38,Inverse variance weighted (multiplicative random effects),6,0.0388061146635357,0.0164937594774266,0.0186338760019935,0.324698957420564
Q5VTT5,J10_PNEUMOBACT,Bacterial pneumoniae,MYOM3,Inverse variance weighted (multiplicative random effects),25,0.033141617458263,0.0360846999955613,0.358388766354414,0.902291626783069
Q5VUJ9,J10_PNEUMOBACT,Bacterial pneumoniae,EFCAB2,Inverse variance weighted (multiplicative random effects),17,0.0109301057232103,0.0285913150089487,0.702248037573625,0.97754846764246
Q5VV43,J10_PNEUMOBACT,Bacterial pneumoniae,KIAA0319,Inverse variance weighted (multiplicative random effects),16,0.00850697729950799,0.0262378699342348,0.745767583144722,0.979810469735302
Q5VVQ6,J10_PNEUMOBACT,Bacterial pneumoniae,YOD1,Inverse variance weighted (multiplicative random effects),5,-0.0744476933619664,0.0455930040249077,0.102495211026389,0.640739836162144
Q5VX71,J10_PNEUMOBACT,Bacterial pneumoniae,SUSD4,Inverse variance weighted (multiplicative random effects),12,-0.0468760850601165,0.0317815390352154,0.140226798034246,0.726749189812144
Q5VY43,J10_PNEUMOBACT,Bacterial pneumoniae,PEAR1,Inverse variance weighted (multiplicative random effects),18,-0.0200301414579616,0.0279089581784178,0.472944886990398,0.923618363691569
Q5ZPR3,J10_PNEUMOBACT,Bacterial pneumoniae,CD276,Inverse variance weighted (multiplicative random effects),33,-0.0269071159835515,0.0188119234163027,0.152624500522333,0.734256564469397
Q63HQ2,J10_PNEUMOBACT,Bacterial pneumoniae,EGFLAM,Inverse variance weighted (multiplicative random effects),18,0.0260592442673459,0.0203713180110482,0.200822241678502,0.776214730944286
Q674X7,J10_PNEUMOBACT,Bacterial pneumoniae,KAZN,Inverse variance weighted (multiplicative random effects),4,0.0492278394789863,0.0944747492954485,0.602318879757904,0.957005067361193
Q676U5,J10_PNEUMOBACT,Bacterial pneumoniae,ATG16L1,Inverse variance weighted (multiplicative random effects),4,-0.0231144489758729,0.138619693393501,0.867568946801563,0.991408010221534
Q68D85,J10_PNEUMOBACT,Bacterial pneumoniae,NCR3LG1,Inverse variance weighted (multiplicative random effects),46,0.0350917715316443,0.0252656352762437,0.164859179938687,0.751194604656791
Q68DV7,J10_PNEUMOBACT,Bacterial pneumoniae,RNF43,Inverse variance weighted (multiplicative random effects),4,0.0931944902016334,0.0669381731548226,0.163847526850259,0.751194604656791
Q68J44,J10_PNEUMOBACT,Bacterial pneumoniae,DUSP29,Inverse variance weighted (multiplicative random effects),5,-0.0115053715692126,0.0747988811559632,0.877753691264348,0.991408010221534
Q6B8I1,J10_PNEUMOBACT,Bacterial pneumoniae,DUSP13,Inverse variance weighted (multiplicative random effects),6,-0.0128147114773284,0.101090024204258,0.899126127573867,0.991408010221534
Q6BAA4,J10_PNEUMOBACT,Bacterial pneumoniae,FCRLB,Inverse variance weighted (multiplicative random effects),35,0.0187861087484284,0.0157316681658785,0.232415886509409,0.800859048079288
Q6BCY4,J10_PNEUMOBACT,Bacterial pneumoniae,CYB5R2,Inverse variance weighted (multiplicative random effects),18,-0.0201262750330623,0.0247169167428056,0.415489568131981,0.914605207599282
Q6DN72,J10_PNEUMOBACT,Bacterial pneumoniae,FCRL6,Inverse variance weighted (multiplicative random effects),40,0.0110662884538886,0.0131288873423144,0.399286532931874,0.914605207599282
Q6EIG7,J10_PNEUMOBACT,Bacterial pneumoniae,CLEC6A,Inverse variance weighted (multiplicative random effects),20,0.0744468315683837,0.0459297456667309,0.105042324180931,0.644693137886166
Q6EMK4,J10_PNEUMOBACT,Bacterial pneumoniae,VASN,Inverse variance weighted (multiplicative random effects),26,0.0160992249564457,0.0170144942329078,0.344043273914258,0.886525053135059
Q6FHJ7,J10_PNEUMOBACT,Bacterial pneumoniae,SFRP4,Inverse variance weighted (multiplicative random effects),15,0.028743490311085,0.0280879138780652,0.30614704132589,0.85416950545795
Q6FI81,J10_PNEUMOBACT,Bacterial pneumoniae,CIAPIN1,Inverse variance weighted (multiplicative random effects),9,0.0313801241397746,0.0551060983159937,0.569051329435728,0.95635796126723
Q6GMV3,J10_PNEUMOBACT,Bacterial pneumoniae,PTRHD1,Inverse variance weighted (multiplicative random effects),5,0.0194308583845148,0.0921811824082911,0.833051252594416,0.987360662705468
